"Date","Montant EUR","Description","N°/Type","Mémo","Compte","Catégorie","Pointé","Labels"
"15/04/2011","-50.00","Resto à Hammamet","","","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Filles"
"13/04/2011","-30.00","Sheraton","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON",""
"11/04/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"10/04/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"10/04/2011","-6.00","el 7amra","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Filles"
"10/04/2011","-1.50","Mouchoirs","","","> Dépenses> Quotidien> Produits","> Actifs> Porte-monnaie","NON",""
"09/04/2011","80.00","ATM BT MONOPRIX MENZ   0007621","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"07/04/2011","-4.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"05/04/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"04/04/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"03/04/2011","30.00","DAB UIB EL GHAZALA     0009724","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"02/04/2011","-40.00","séjour hammamet (CCE)","","","> Dépenses> Vacances> Frais","> Actifs> Porte-monnaie","NON",""
"01/04/2011","-20.00","Gardien","","","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON",""
"31/03/2011","-23.50","Café Amel (alignement)","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"30/03/2011","30.00","retrait","","","> Actifs> Placement> Bourse> Compte bourse principal","> Actifs> Porte-monnaie","NON",""
"29/03/2011","-10.00","pause dej","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"28/03/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"27/03/2011","-3.00","photos adel","","","> Dépenses> Quotidien> Autres","> Actifs> Porte-monnaie","NON",""
"27/03/2011","-7.00","Coiffeur","","","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON",""
"27/03/2011","-1.50","pain + brioches","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"26/03/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"25/03/2011","-3.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"24/03/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"23/03/2011","35.00","Remboursement massage","","","> Dépenses> Bien être et soins> Massage / SPA","> Actifs> Porte-monnaie","NON","Remboursement CCE"
"23/03/2011","-5.00","sent bon","","","> Dépenses> Auto> Autres","> Actifs> Porte-monnaie","NON",""
"23/03/2011","-7.00","Lavage","","","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON",""
"22/03/2011","-6.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"21/03/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"18/03/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"17/03/2011","-5.00","pause dej","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"17/03/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"17/03/2011","-10.00","boissons a dieudo","","","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Filles"
"15/03/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"14/03/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"12/03/2011","-4.00","sw + gateau avant salsa","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"12/03/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"11/03/2011","-40.00","spectacle dieudonné","","","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON",""
"11/03/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"10/03/2011","150.00","ATM ABT EL GHAZALA     0362295","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"10/03/2011","-11.20","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"09/03/2011","-10.00","contribution recepteur","","","> Dépenses> Logement> Cotisations","> Actifs> Porte-monnaie","NON",""
"09/03/2011","-0.50","2 fromages","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"09/03/2011","-3.30","pack eau","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"08/03/2011","100.00","ATM ABT EL GHAZALA     0361068","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"08/03/2011","-1.00","café du matin","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"07/03/2011","-7.00","Lavage","","","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON",""
"06/03/2011","-4.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"04/03/2011","-0.40","snack","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"04/03/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"03/03/2011","-2.60","pack d'eau","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"03/03/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"01/03/2011","-20.00","Gardien","","","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON",""
"28/02/2011","50.00","ATM ABT EL GHAZALA     0356470","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"28/02/2011","-55.43","alignement","","","> Dépenses","> Actifs> Porte-monnaie","NON",""
"26/02/2011","-16.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"24/02/2011","-8.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"23/02/2011","-4.00","buvette","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"21/02/2011","30.00","ABT EL MANAR           0247011","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"21/02/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"19/02/2011","-2.50","sw 3am naceur","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"19/02/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"19/02/2011","-120.00","Vignette","","","> Dépenses> Auto> Assurance/vignette","> Actifs> Porte-monnaie","NON",""
"19/02/2011","-10.00","timbre pour crédit","","","> Dépenses> Banque> Frais banquaires","> Actifs> Porte-monnaie","NON",""
"18/02/2011","-2.00","parking","","","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON",""
"18/02/2011","-5.00","sandwich avec hela","","","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Halloula"
"18/02/2011","-25.00","spectacle Baaziz","","","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON",""
"17/02/2011","90.00","ATM BTE EXTERNE SIEG   0009902","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"17/02/2011","-12.00","sandwich avant café","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"17/02/2011","-8.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"16/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"15/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"14/02/2011","-5.00","sandwich avec hela","","","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Halloula"
"14/02/2011","-2.00","parking","","","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON",""
"14/02/2011","-6.00","Coiffeur","","","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON",""
"14/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"13/02/2011","40.00","DAB RUE DE YOUGOSLAV   0900481","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"13/02/2011","41.93","STE MODA SQUARE SARL   0000013","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"12/02/2011","50.00","ABT MARSA II           0023734","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"12/02/2011","-8.00","boucles sidi bou","","","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula"
"12/02/2011","-6.00","musee sidi bou","","","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON",""
"12/02/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"11/02/2011","60.00","ABT LA MARSA           0212731","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"11/02/2011","-20.00","don pour croix rouge","","","> Dépenses> Achats & Shopping> Cadeaux","> Actifs> Porte-monnaie","NON",""
"11/02/2011","-6.00","Lavage","","","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON",""
"11/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"10/02/2011","60.00","ATM ABT EL GHAZALA     0346136","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"10/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"09/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"08/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"07/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"06/02/2011","-5.00","croissants","","","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Halloula"
"06/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"05/02/2011","-30.00","collier halloula","","","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula"
"05/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"04/02/2011","-15.00","Biwa","","","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Halloula"
"04/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"03/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"02/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"01/02/2011","-20.00","Gardien","","","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON",""
"01/02/2011","60.00","ABT LA MARSA           0212731","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"01/02/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"31/01/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"29/01/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"28/01/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"27/01/2011","-3.00","sandwich avant café","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"27/01/2011","-5.00","tabac pour moon","","","> Dépenses> Achats & Shopping> Cadeaux> Famille","> Actifs> Porte-monnaie","NON",""
"26/01/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"25/01/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"24/01/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"24/01/2011","-3.00","pause dej","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"23/01/2011","-10.00","medocs et chocolat","","","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula"
"22/01/2011","70.00","ATM ATB LA MARSA       0107563","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"22/01/2011","-68.50","alignement","","","> Dépenses> Quotidien","> Actifs> Porte-monnaie","NON",""
"22/01/2011","-10.00","fixation de la baguette sous le pare choc","","","> Dépenses> Auto> Entretien","> Actifs> Porte-monnaie","NON",""
"21/01/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"20/01/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"19/01/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"18/01/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"17/01/2011","-1.00","pain","","","> Dépenses> Logement> Cotisations","> Actifs> Porte-monnaie","NON",""
"16/01/2011","-5.00","fruits et legumes","","","> Dépenses> Logement> Cotisations","> Actifs> Porte-monnaie","NON",""
"16/01/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"15/01/2011","-2.00","pain","","","> Dépenses> Logement> Cotisations","> Actifs> Porte-monnaie","NON",""
"13/01/2011","-8.00","Café babylone","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"13/01/2011","-5.00","tabac pour moon","","","> Dépenses> Achats & Shopping> Cadeaux> Famille","> Actifs> Porte-monnaie","NON",""
"11/01/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"11/01/2011","-10.00","don pour souad","","","> Dépenses> Achats & Shopping> Cadeaux","> Actifs> Porte-monnaie","NON",""
"10/01/2011","-5.00","croissants pour hela","","","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula"
"10/01/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"09/01/2011","-10.00","phamacie pour hela","","","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula"
"09/01/2011","-10.00","resto indien","","","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Halloula"
"09/01/2011","-5.00","Coiffeur","","","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON",""
"09/01/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"08/01/2011","70.00","ABT LAC MARINA         0159514","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"07/01/2011","50.00","ATM LE BARDO           0008347","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"07/01/2011","-6.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"07/01/2011","-10.00","lavage","","","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON",""
"04/01/2011","-6.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"03/01/2011","-6.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"03/01/2011","50.00","DAB BT CITE EL GHAZA   0000001","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"02/01/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"02/01/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"01/01/2011","-20.00","Gardien","","","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON",""
"30/12/2010","-10.00","lavage","","","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON",""
"28/12/2010","50.00","ABT EL MANAR           0231019","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"23/12/2010","200.00","ABT EL MANAR           0229293","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"19/12/2010","-15.00","lavages","","","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON",""
"19/12/2010","-85.00","café amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"19/12/2010","-5.00","pile pour montre au poignet","","","> Dépenses> Quotidien","> Actifs> Porte-monnaie","NON",""
"19/12/2010","-10.00","pressing & couturier","","","> Dépenses> Achats & Shopping> Vêtements","> Actifs> Porte-monnaie","NON",""
"15/12/2010","-360.00","Assurance","Assurance MAE (6mois)","","> Dépenses> Auto> Assurance/vignette","> Actifs> Porte-monnaie","NON",""
"15/12/2010","-30.00","dépenses au séjour hammamet avec ST","","","> Dépenses> Vacances> Argent de poche","> Actifs> Porte-monnaie","NON",""
"15/12/2010","-30.00","séjour hammamet avec ST","","","> Dépenses> Vacances> Frais","> Actifs> Porte-monnaie","NON",""
"12/12/2010","200.00","ATM ABT EL GHAZALA     0316706","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"07/12/2010","-200.00","argent de poche pour voyage sud-ouest","","","> Dépenses> Vacances> Argent de poche","> Actifs> Porte-monnaie","NON",""
"03/12/2010","100.00","ATM ATB LA GOULETTE    0050836","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"02/12/2010","40.00","DAB  ELLYSSA           0712317","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"01/12/2010","-20.00","Gardien","","","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON",""
"19/11/2010","100.00","ABT YASMINE HAMMAMET   0037085","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"06/11/2010","-18.00","Resto marsa","","","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Halloula"
"06/11/2010","200.00","","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"05/11/2010","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"05/11/2010","-12.00","Bouffe diverse","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"05/11/2010","-6.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"04/11/2010","-6.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"01/11/2010","-20.00","Gardien","","","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON",""
