"Date","N°/Type","Description","Mémo","Montant EUR","Compte","Catégorie","Pointé","Labels"
"18/02/2011","","sandwich avec hela","","-5.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"18/02/2011","","spectacle Baaziz","","-25.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"17/02/2011","","ATM BTE EXTERNE SIEG   0009902","","90.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"17/02/2011","","sandwich avant café","","-12.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"17/02/2011","","Café Amel","","-8.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"16/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"15/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"14/02/2011","","sandwich avec hela","","-5.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"14/02/2011","","parking","","-2.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"14/02/2011","","Coiffeur","","-6.00","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON","Quotidien"
"14/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"13/02/2011","","DAB RUE DE YOUGOSLAV   0900481","","40.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"13/02/2011","","STE MODA SQUARE SARL   0000013","","41.93","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"12/02/2011","","ABT MARSA II           0023734","","50.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"12/02/2011","","boucles sidi bou","","-8.00","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"12/02/2011","","musee sidi bou","","-6.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"12/02/2011","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"11/02/2011","","ABT LA MARSA           0212731","","60.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"11/02/2011","","don pour croix rouge","","-20.00","> Dépenses> Achats & Shopping> Cadeaux","> Actifs> Porte-monnaie","NON","Quotidien"
"11/02/2011","","Lavage","","-6.00","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON","Quotidien"
"11/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"10/02/2011","","ATM ABT EL GHAZALA     0346136","","60.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"10/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"09/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"08/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"07/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"06/02/2011","","croissants","","-5.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"06/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"05/02/2011","","collier halloula","","-30.00","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"05/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"04/02/2011","","Biwa","","-15.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"04/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"03/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"02/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"01/02/2011","","Gardien","","-20.00","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON","Quotidien"
"01/02/2011","","ABT LA MARSA           0212731","","60.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"01/02/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"31/01/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"29/01/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"28/01/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"27/01/2011","","sandwich avant café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"27/01/2011","","tabac pour moon","","-5.00","> Dépenses> Achats & Shopping> Cadeaux> Famille","> Actifs> Porte-monnaie","NON","Quotidien"
"26/01/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"25/01/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"24/01/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"24/01/2011","","pause dej","","-3.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"23/01/2011","","medocs et chocolat","","-10.00","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"22/01/2011","","ATM ATB LA MARSA       0107563","","70.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"22/01/2011","","alignement","","-68.50","> Dépenses> Quotidien","> Actifs> Porte-monnaie","NON","Quotidien"
"22/01/2011","","fixation de la baguette sous le pare choc","","-10.00","> Dépenses> Auto> Entretien","> Actifs> Porte-monnaie","NON","Quotidien"
"21/01/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"20/01/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"19/01/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"18/01/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"17/01/2011","","pain","","-1.00","> Dépenses> Logement> Cotisations","> Actifs> Porte-monnaie","NON","Quotidien"
"16/01/2011","","fruits et legumes","","-5.00","> Dépenses> Logement> Cotisations","> Actifs> Porte-monnaie","NON","Quotidien"
"16/01/2011","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"15/01/2011","","pain","","-2.00","> Dépenses> Logement> Cotisations","> Actifs> Porte-monnaie","NON","Quotidien"
"13/01/2011","","Café babylone","","-8.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"13/01/2011","","tabac pour moon","","-5.00","> Dépenses> Achats & Shopping> Cadeaux> Famille","> Actifs> Porte-monnaie","NON","Quotidien"
"11/01/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"11/01/2011","","don pour souad","","-10.00","> Dépenses> Achats & Shopping> Cadeaux","> Actifs> Porte-monnaie","NON","Quotidien"
"10/01/2011","","croissants pour hela","","-5.00","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"10/01/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"09/01/2011","","phamacie pour hela","","-10.00","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"09/01/2011","","resto indien","","-10.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"09/01/2011","","Coiffeur","","-5.00","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON","Quotidien"
"09/01/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"08/01/2011","","ABT LAC MARINA         0159514","","70.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"07/01/2011","","ATM LE BARDO           0008347","","50.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"07/01/2011","","Café Amel","","-6.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"07/01/2011","","lavage","","-10.00","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON","Quotidien"
"04/01/2011","","Café Amel","","-6.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"03/01/2011","","Café Amel","","-6.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"03/01/2011","","DAB BT CITE EL GHAZA   0000001","","50.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"02/01/2011","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"02/01/2011","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"01/01/2011","","Gardien","","-20.00","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON","Quotidien"
"30/12/2010","","lavage","","-10.00","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON","Quotidien"
"28/12/2010","","ABT EL MANAR           0231019","","50.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"23/12/2010","","ABT EL MANAR           0229293","","200.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"19/12/2010","","lavages","","-15.00","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON","Quotidien"
"19/12/2010","","café amel","","-85.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"19/12/2010","","pile pour montre au poignet","","-5.00","> Dépenses> Quotidien","> Actifs> Porte-monnaie","NON","Quotidien"
"19/12/2010","","pressing & couturier","","-10.00","> Dépenses> Achats & Shopping> Vêtements","> Actifs> Porte-monnaie","NON","Quotidien"
"15/12/2010","","Assurance","Assurance MAE (6mois)","-360.00","> Dépenses> Auto> Assurance/vignette","> Actifs> Porte-monnaie","NON","Quotidien"
"15/12/2010","","dépenses au séjour hammamet avec ST","","-30.00","> Dépenses> Vacances> Argent de poche","> Actifs> Porte-monnaie","NON","Quotidien"
"15/12/2010","","séjour hammamet avec ST","","-30.00","> Dépenses> Vacances> Frais","> Actifs> Porte-monnaie","NON","Quotidien"
"12/12/2010","","ATM ABT EL GHAZALA     0316706","","200.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"07/12/2010","","argent de poche pour voyage sud-ouest","","-200.00","> Dépenses> Vacances> Argent de poche","> Actifs> Porte-monnaie","NON","Quotidien"
"03/12/2010","","ATM ATB LA GOULETTE    0050836","","100.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"02/12/2010","","DAB  ELLYSSA           0712317","","40.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"01/12/2010","","Gardien","","-20.00","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON","Quotidien"
"19/11/2010","","ABT YASMINE HAMMAMET   0037085","","100.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"06/11/2010","","Resto marsa","","-18.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"06/11/2010","","","","200.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"05/11/2010","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"05/11/2010","","Bouffe diverse","","-12.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"05/11/2010","","Café Amel","","-6.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"04/11/2010","","Café Amel","","-6.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"01/11/2010","","Gardien","","-20.00","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON","Quotidien"
"31/10/2010","","??","","-28.50","> Dépenses> Quotidien> Autres","> Actifs> Porte-monnaie","NON","Quotidien"
"30/10/2010","","Bouffe diverse","","-12.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"30/10/2010","","Terzi","","-10.00","> Dépenses> Achats & Shopping> Vêtements","> Actifs> Porte-monnaie","NON","Quotidien"
"30/10/2010","","Cadeau d'anniv de mak","A MAK","-30.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Quotidien"
"30/10/2010","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"30/10/2010","","ABT EL MANAR           0211113","","50.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"28/10/2010","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"26/10/2010","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"24/10/2010","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"21/10/2010","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"19/10/2010","","GAB EL MANAR           0000012","","30.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"18/10/2010","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"17/10/2010","","GAB AVENUE DE PARIS    0390221","","100.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"17/10/2010","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"16/10/2010","","med smile","","-10.00","> Dépenses> Loisirs> Frais apero","> Actifs> Porte-monnaie","NON","Quotidien"
"16/10/2010","","shems","","-20.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"15/10/2010","","mme kenza","","-60.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"14/10/2010","","ATM UIB CENTRE GEANT   0000002","","100.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"14/10/2010","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"11/10/2010","","puce orange","","-5.00","> Dépenses> Quotidien> Communications","> Actifs> Porte-monnaie","NON","Quotidien"
"10/10/2010","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"08/10/2010","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"06/10/2010","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"05/10/2010","","Remboursement espèces","","40.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"05/10/2010","","Café Amel","","-6.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"03/10/2010","","eau","","-2.50","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"03/10/2010","","mouradi","","-8.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien"
"02/10/2010","","coiffeur","","-3.00","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON","Quotidien"
"02/10/2010","","caleche hammamet","","-10.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"02/10/2010","","rym beach - hammamt","","-30.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"01/10/2010","retrait","ATM AB ELMANAR CAMPU   0021005","","30.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"01/10/2010","","3am 7med","","-20.00","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON","Quotidien"
"29/09/2010","","Lavage","","-6.00","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON","Quotidien"
"29/09/2010","","el 7amra","","-12.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"28/09/2010","","AG AL BOUHAIRA         0611613","","40.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"27/09/2010","","Bouffe diverse","","-12.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"27/09/2010","","Coiffeur","","-6.00","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON","Quotidien"
"27/09/2010","","Patisserie","","-2.50","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"26/09/2010","","","","-40.00","> Dépenses> Avances","> Actifs> Porte-monnaie","NON","Quotidien"
"26/09/2010","retrait","ABT EL MANAR           0199094","","20.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"26/09/2010","","Café Amel","","-6.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"26/09/2010","","Déodorant","","-5.00","> Dépenses> Quotidien> Produits","> Actifs> Porte-monnaie","NON","Quotidien"
"25/09/2010","retrait","DAB  ELLYSSA           0678827","","30.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"25/09/2010","","Café Amel","","-7.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"24/09/2010","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"24/09/2010","","Gourmandise","","-17.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"23/09/2010","","sidi bou","","-15.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"22/09/2010","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"21/09/2010","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"20/09/2010","","chinois","","-20.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"20/09/2010","","Machawi halab","","-12.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"19/09/2010","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
